Generation: 1 | maxFitness: 0,4106085 | maxFitnessGen: 0 | maxFitnessGenBuf: 0,4106085
30|TOP2|0,4235972|1,345638;0,3694688;-4,349236;-0,6104727;-1,740235;-4,406676;4,64351;3,528707;0,2222193;2,08818;6,042715;-0,583707;-0,3769051;-2,152308;4,28022;-3,990277;1,948979;-4,307224;-2,743448;6,145504;-1,40526;-4,8994;-4,78425;-0,9203925;2,742756;-2,991664;-3,150023;3,67801;-1,198505;4,281367;-3,206752;-0,8702635;1,191972;0,8114245;-3,289838;3,776216;-0,5808075;2,909939;-1,382242;-3,841022;-2,209946;1,384007;1,98463;0,9646235;2,526681;-1,699463;-3,833043;5,185853;-1,436958;0,09764865;2,810642;-2,427586;0,4405994;-4,196624;-1,835636;0,3378058;1,885362;-5,002019;-3,293737;-2,12001;-1,793541;-4,760834;0,7753341;-4,984812;-0,03481859;-0,07309343;-0,2029956;0,3115902;-0,9210324;1,063426;4,499095
31|TOP2|0,4225578|1,292908;0,7260001;-3,974296;-0,6104727;-1,740235;-4,406676;4,567931;3,815982;0,2222193;2,157139;5,558082;-0,4594883;-0,14938;-1,947454;4,244057;-3,990277;2,215446;-4,935863;-2,863276;6,145504;-1,40526;-4,8994;-4,502244;-0,4999776;2,651124;-2,044024;-2,860398;3,67801;-0,712963;4,857095;-3,206752;-0,8702635;0,716042;0,8114245;-2,872474;3,650003;-0,8656319;2,909939;-0,8871119;-4,284801;-1,968161;1,308915;2,455163;0,8394303;3,069555;-1,484829;-3,974584;4,76545;-1,52707;0,08714953;2,789867;-2,427586;0,4405994;-4,196624;-2,053351;-0,1147855;1,825978;-5,025034;-3,282304;-1,731881;-2,655743;-4,760834;0,7753341;-4,717204;-0,2055475;-0,2687838;0,2111529;0,4076742;-1,208405;0,8016667;4,499095
32|TOP2|0,419248|0,8414283;0,3811726;-3,841086;-0,6104727;-1,740235;-4,406676;5,023206;3,815982;0,2222193;2,242985;5,558082;-0,6575982;-0,3078762;-1,350078;4,28022;-4,387446;1,935818;-4,801361;-2,430883;6,145504;-1,004532;-5,288676;-4,78425;-1,241569;2,9414;-2,536585;-2,743127;4,115368;-1,059993;4,431797;-3,704825;-0,6244537;0,583032;1,079884;-3,342492;3,776216;-0,5332195;2,909939;-1,13232;-4,192451;-1,968161;1,498547;1,98463;0,8394303;3,004645;-1,484829;-3,938234;4,76545;-1,458891;0,3040714;2,789867;-2,427586;0,4405994;-4,196624;-2,053351;0,02674618;1,621963;-4,988283;-3,282304;-2,551613;-2,427775;-4,760834;0,6816909;-4,984812;0,1592295;-0,3223302;0,2111529;0,3216184;-0,805977;0,8874897;4,225277
33|TOP2|0,4182996|1,044409;0,3694688;-3,574638;-0,6104727;-1,834215;-4,627407;5,023206;3,349722;0,3273025;2,157139;6,037581;-0,9807663;-0,4802405;-2,263818;4,009892;-3,944847;1,948979;-4,801361;-2,702912;6,145504;-1,40526;-5,391088;-4,935897;-1,152607;2,521629;-2,536585;-2,860398;3,67801;-1,33523;4,301845;-3,6234;-0,8954506;0,2354956;1,085119;-3,289838;3,776216;-0,4254656;2,909939;-1,615317;-3,841022;-2,154719;1,335164;1,98463;0,8394303;2,350577;-1,500496;-3,974584;4,68662;-1,686265;0,3832082;2,615981;-2,427586;0,4405994;-4,196624;-2,053351;0,3024638;1,443526;-4,988283;-3,282304;-2,12001;-2,178139;-4,899942;0,7753341;-4,984812;-0,2055475;-0,2687838;0,2111529;0,4562035;-0,8624863;1,063426;4,499095
34|TOP2|0,4145752|1,044409;0,7087631;-4,050211;-0,4963446;-1,740235;-4,406676;5,353207;3,845094;0,2222193;1,821727;5,558082;-0,583707;-0,4802405;-1,771729;4,752877;-3,990277;1,628125;-4,801361;-2,273876;6,125265;-1,379221;-4,607964;-4,406945;-0,7803009;2,651124;-3,015202;-2,860398;4,058429;-0,9633407;4,643694;-3,391392;-0,6658791;0,7252126;1,204358;-3,289838;3,776216;-0,8656319;2,909939;-1,297862;-3,841022;-1,801307;1,384007;1,949234;0,8394303;2,59751;-1,484829;-3,714226;5,19738;-1,686265;0,624619;3,20329;-2,147792;0,3093638;-4,196624;-1,75241;0,3024638;1,825978;-4,988283;-3,743929;-2,12001;-2,178139;-4,389128;0,7782893;-4,99156;-0,2055475;-0,7053865;0,2111529;0,9210229;-0,7770926;1,155241;4,499095
35|TOP2|0,4144736|1,53604;0,3694688;-4,37931;-0,6104727;-1,740235;-4,406676;5,023206;3,815982;0,7058417;2,032407;5,558082;-0,7788727;-0,6492538;-1,771729;4,28022;-3,990277;1,550531;-4,453932;-2,668764;6,130721;-0,9094862;-5,195642;-4,787882;-0,9203925;3,115408;-2,536585;-2,713207;3,67801;-1,059993;4,643694;-3,206752;-0,8702635;0,7252126;0,4075959;-3,620151;3,776216;-1,231278;2,909939;-0,9840524;-3,841022;-1,59352;1,384007;1,98463;0,754591;3,03058;-1,484829;-3,983746;4,295736;-1,686265;0,5082722;2,789867;-2,389446;0,3001353;-4,575037;-2,404582;0,3024638;1,995412;-4,988283;-3,282304;-2,12001;-2,178139;-4,939917;1,266213;-4,984812;-0,672469;-0,2551982;0,03274958;0,4562035;-0,7770926;1,063426;4,499095
36|TOP2|0,4130189|1,044409;0,8242657;-4,050211;-0,1416169;-1,740235;-4,616487;5,023206;3,366049;0,2222193;2,261582;5,558082;-0,4052608;-0,01401702;-1,771729;3,939624;-3,928555;1,940879;-4,611361;-2,430883;6,145504;-1,40526;-4,8994;-4,78425;-0,9203925;2,271952;-2,536585;-2,860398;3,67801;-1,059993;4,643694;-3,115725;-1,095267;0,7252126;0,8114245;-3,289838;4,233335;-0,8656319;2,909939;-1,13232;-4,162138;-1,942166;1,384007;2,410633;0,8394303;2,446596;-1,12062;-4,213523;4,76545;-1,620356;-0,0923622;2,750901;-2,427586;0,4405994;-4,196624;-2,053351;0,3024638;1,766774;-4,988283;-3,282304;-1,915921;-1,968907;-4,760834;0,7753341;-4,984812;-0,3171663;-0,2424145;-0,120046;0,4562035;-0,7770926;1,063426;4,844191
37|TOP2|0,4105023|1,044409;0,3694688;-4,41713;-0,236097;-1,740235;-4,806746;4,836163;4,172444;0,2222193;2,157139;5,870467;-0,583707;-0,5768661;-1,678972;4,28022;-4,410885;2,20562;-5,075004;-2,430883;6,145504;-1,205869;-4,8994;-4,78425;-0,5771848;2,651124;-2,756166;-2,860398;4,082733;-0,6257867;4,643694;-3,129889;-0,8702635;0,7252126;1,281278;-3,109932;3,776216;-0,8656319;2,988939;-1,135723;-3,841022;-1,968161;1,384007;1,98463;1,04407;2,652277;-1,484829;-3,881781;4,342462;-1,686265;0,3040714;2,908157;-2,297891;0,268452;-3,968886;-2,053351;0,03970388;1,482957;-4,490681;-3,282304;-1,665799;-2,178139;-5,037614;0,7753341;-4,832383;-0,6503226;-0,3043923;0,2400467;0,323253;-0,7770926;1,063426;4,499095
38|TOP2|0,4069234|0,6207542;0,3694688;-4,050211;-0,6104727;-1,354582;-4,406676;5,023206;3,815982;0,5472685;2,466003;5,558082;-0,583707;-0,4186616;-1,771729;3,941644;-4,321608;2,158524;-4,361317;-2,430883;6,622796;-1,40526;-5,16345;-4,78425;-0,9203925;2,98052;-2,30208;-2,860398;3,844886;-0,9359691;4,643694;-2,99155;-0,8702635;0,7252126;0,8114245;-3,289838;4,166888;-0,8656319;3,313341;-1,13232;-3,841022;-1,771644;1,628321;2,005892;0,8394303;2,59751;-1,961931;-3,928347;4,76545;-2,057263;0,6171812;2,643131;-2,427586;0,6544637;-3,891519;-2,392097;0,3024638;1,825978;-4,988283;-3,282304;-2,441697;-2,178139;-4,760834;0,7753341;-4,715552;-0,2055475;-0,5206369;0,3984544;0,4562035;-0,7770926;1,063426;4,271435
39|TOP2|0,4045908|1,044409;0,3694688;-4,050211;-0,5193097;-1,740235;-4,406676;4,777893;4,109718;0,3218105;2,157139;5,558082;-0,2628902;-0,4802405;-1,771729;4,129844;-3,990277;1,948979;-4,573693;-2,473681;6,145504;-1,40526;-4,845957;-4,78425;-0,7539389;2,47806;-2,536585;-3,205449;3,67801;-1,059993;4,272867;-3,206752;-0,8702635;0,4832816;1,240836;-2,854494;3,776216;-0,7999488;3,317896;-1,13232;-3,841022;-1,688172;1,135791;1,98463;0,527543;2,313354;-1,915754;-3,974584;4,706796;-2,012795;0,3040714;2,364685;-2,402122;0,7656928;-4,196624;-1,849736;-0,05396685;1,825978;-5,058986;-3,702575;-2,12001;-2,178139;-5,208679;0,7753341;-5,13103;0,1360557;-0,4821921;0,2111529;0,8383275;-0,7770926;1,063426;4,013281
40|TOP2|0,3997194|1,044409;0,09672225;-3,733391;-0,6104727;-1,740235;-4,595109;4,826766;3,318034;0,1582935;2,157139;5,558082;-0,583707;-0,4802405;-1,771729;3,959963;-4,072138;2,118376;-4,801361;-2,408715;6,145504;-1,40526;-4,761169;-4,78425;-1,324031;2,651124;-2,928723;-2,860398;3,450875;-1,059993;4,51168;-3,206752;-0,8702635;0,5554019;0,89324;-3,289838;3,776216;-0,8656319;2,639683;-1,5466;-3,841022;-1,968161;0,9282682;1,784977;0,8394303;2,578779;-1,246818;-4,426577;4,481826;-1,587999;0,5260457;2,613073;-2,407276;0,1864066;-4,36882;-1,804483;0,07882449;2,088028;-4,748485;-3,282304;-2,12001;-2,178139;-4,846627;0,7328832;-4,984812;-0,2055475;-0,2687838;0,2111529;0,4562035;-0,4829307;1,043338;4,499095
41|TOP2|0,3956396|1,044409;0,766607;-4,050211;-0,1910638;-1,740235;-4,406676;5,023206;4,051902;0,4449806;2,157139;5,558082;-0,583707;-0,4802405;-1,771729;4,28022;-4,181139;1,55276;-4,801361;-2,430883;6,145504;-0,9881369;-5,097954;-4,78425;-0,4832345;2,379743;-2,536585;-2,860398;3,933416;-1,127739;4,643694;-3,206752;-0,3860328;0,6523948;0,478114;-3,328442;3,776216;-1,162046;2,640792;-1,13232;-3,841022;-1,957101;1,366943;2,015255;0,9833876;2,888601;-1,484829;-3,974584;4,76545;-1,559836;0,3040714;2,789867;-2,427586;0,4529529;-4,240597;-2,053351;0,1719289;1,825978;-4,686772;-3,282304;-2,12001;-2,581998;-4,760834;0,7753341;-4,984812;-0,2055475;-0,2687838;0,2111529;0,3690045;-1,093321;1,063426;4,111163
42|TOP2|0,3945934|1,044409;-0,04298544;-4,050211;-0,6104727;-1,740235;-4,208332;5,123621;3,815982;0,4884822;2,157139;5,473443;-0,8208699;-0,4802405;-1,771729;4,28022;-3,868975;1,948979;-4,801361;-2,67933;5,930083;-1,849766;-4,760926;-5,116797;-0,9203925;2,695152;-2,348499;-2,860398;3,67801;-1,408764;4,643694;-3,206752;-0,8702635;0,7252126;0,3428484;-3,289838;3,780307;-0,8656319;2,559653;-1,13232;-3,841022;-1,968161;1,384007;1,98463;0,9646013;2,197906;-1,484829;-3,538118;4,934128;-1,686265;-0,06533936;3,170066;-2,427586;0,2620603;-3,949822;-2,053351;0,1071336;1,825978;-5,133867;-3,282304;-2,12001;-2,178139;-5,04584;0,7753341;-4,984812;-0,08424352;-0,2687838;-0,05527605;0,4562035;-0,7770926;1,488304;4,767219
43|TOP2|0,3908141|0,8557022;0,2673495;-3,679985;-0,6104727;-1,329381;-4,406676;5,407259;3,485703;0,2222193;2,157139;5,705656;-0,5169719;-0,4802405;-1,738457;4,28022;-3,990277;1,929191;-4,376635;-2,430883;5,756359;-1,554211;-4,8994;-4,78425;-0,5088497;2,847085;-2,536585;-2,860398;3,67801;-1,059993;4,643694;-3,206752;-0,8702635;0,7252126;0,9339389;-3,148012;3,776216;-0,8656319;2,909939;-1,38243;-3,841022;-1,968161;1,384007;1,98463;0,8394303;3,050561;-1,144052;-3,691071;4,76545;-1,992326;0,5052678;2,624099;-2,427586;0,8682154;-4,196624;-2,053351;0,3024638;2,080255;-4,988283;-3,282304;-2,12001;-2,173045;-4,603082;0,7753341;-4,608056;-0,2055475;-0,662411;0,3104833;0,09109762;-1,075036;1,069187;4,047565
44|TOP2|0,3904672|1,044409;0,8353113;-4,050211;-0,6104727;-1,740235;-4,406676;5,105456;3,94256;0,2222193;1,738962;5,558082;-0,583707;-0,2713807;-1,643372;4,28022;-4,08288;1,502986;-4,801361;-2,015133;6,493037;-1,806507;-5,18568;-5,222064;-0,9203925;2,651124;-2,536585;-2,860398;3,67801;-0,9769486;4,643694;-3,565486;-0,6671187;0,7252126;0,8114245;-3,289838;3,685118;-0,8656319;2,616843;-1,13232;-4,206375;-1,968161;1,678215;1,98463;0,8394303;2,59751;-1,484829;-3,974584;4,76545;-1,686265;0,3919612;3,029498;-2,398184;0,4717181;-3,910804;-2,053351;0,3024638;1,825978;-5,221943;-3,282304;-2,12001;-1,822646;-4,760834;0,7753341;-5,175733;0,07800777;-0,1733276;0,2111529;0,4562035;-1,090501;0,9157233;4,499095
45|TOP2|0,3898215|1,044409;0,3694688;-4,050211;-0,5502943;-1,893795;-4,438521;5,023206;3,815982;0,4117506;1,735267;5,622069;-0,3353496;-0,4802405;-1,771729;4,28022;-3,990277;1,753876;-4,801361;-2,806166;6,145504;-1,678521;-4,829305;-5,167696;-0,9203925;2,338044;-2,518509;-2,772021;3,546331;-1,059993;5,098896;-2,866389;-1,074296;0,7252126;0,5146159;-3,289838;3,776216;-0,8656319;2,857612;-1,13232;-4,333013;-1,968161;1,694667;1,98463;1,193009;2,329849;-1,484829;-4,435331;4,342594;-1,447392;0,1892654;2,789867;-2,427586;0,4405994;-4,019629;-2,399919;0,02519885;2,198606;-4,988283;-3,282304;-2,12001;-2,178139;-4,333414;0,7753341;-4,776343;-0,2055475;-0,2687838;0,6531092;0,4562035;-0,676607;1,047763;4,499095
46|TOP2|0,3887611|1,136795;0,3943042;-4,340116;-0,6104727;-1,740235;-4,080482;5,023206;3,560763;0,2222193;2,157139;5,673769;-0,583707;-0,3462817;-1,273903;4,28022;-3,97105;1,786759;-4,801361;-2,342014;6,145504;-1,40526;-4,8994;-4,293853;-0,7345098;2,651124;-2,496727;-2,860398;3,67801;-1,059993;4,643694;-3,206752;-0,8702635;0,9022797;0,8114245;-3,289838;3,776216;-1,177741;2,909939;-1,13232;-3,818055;-1,968161;1,384007;1,997456;0,8394303;2,59751;-1,484829;-3,974584;4,76545;-1,439946;0,2939521;2,789867;-2,036764;0,01844952;-4,196624;-2,053351;0,3024638;1,350621;-4,988283;-3,282304;-2,202012;-2,178139;-4,760834;0,7753341;-4,984812;-0,2710781;-0,1410315;0,2111529;0,7922148;-0,7483326;1,063426;4,852742
47|TOP2|0,3883988|1,044409;0,3694688;-3,931085;-0,6104727;-1,740235;-4,793332;4,884402;3,480573;0,2222193;2,157139;5,761989;-0,1154113;-0,4802405;-2,205352;4,28022;-4,107628;1,948979;-4,504198;-2,430883;6,548092;-1,40526;-4,789418;-4,78425;-0,590672;2,651124;-2,536585;-2,860398;3,387799;-0,9490836;5,011458;-2,877477;-1,288928;1,071144;1,274212;-3,289838;3,776216;-0,4122956;2,909939;-0,8557434;-3,841022;-1,968161;1,740032;1,98463;0,8394303;2,59751;-1,484829;-3,974584;4,76545;-1,726542;0,7500674;2,766008;-1,948267;0,9155446;-3,835797;-2,454312;0,006475598;1,798778;-4,988283;-3,469707;-1,807663;-1,697089;-4,760834;1,191944;-4,984812;-0,2055475;-0,03816678;0,08124785;0,4562035;-0,5942638;1,063426;4,374265
48|TOP2|0,3855413|1,048278;0,4212152;-4,050211;-0,5720413;-1,521156;-4,406676;5,023206;3,737852;-0,1815567;1,957456;5,558082;-0,8806711;-0,7223533;-1,793341;3,891407;-3,532921;1,948979;-4,801361;-2,491925;6,145504;-1,348497;-4,8994;-4,78425;-0,9203925;2,548009;-2,45846;-2,860398;3,67801;-1,059993;4,83252;-3,206752;-0,8702635;0,7252126;0,8621621;-3,289838;3,776216;-0,7393209;2,695868;-0,8090808;-3,841022;-1,968161;1,384007;1,98463;0,4558067;2,59751;-1,824521;-4,335567;4,9604;-1,686265;0,3040714;3,091958;-2,427586;0,4405994;-4,196624;-2,282583;0,3024638;1,457892;-4,988283;-3,224274;-2,435979;-2,178139;-4,852774;0,7753341;-4,984812;-0,2055475;-0,2687838;0,2111529;0,4562035;-0,7770926;0,8569596;4,499095
49|TotallyRandom|0,3819813|0,5460104;0,8217396;-3,69855;-0,6104727;-1,298045;-4,406676;4,192348;3,840968;0,2222193;2,070472;4,915141;-0,6392339;-0,4802405;-1,149659;4,158973;-3,764539;1,948979;-4,616351;-2,429806;5,670424;-1,552981;-4,416496;-4,520599;-0,7677238;2,592928;-1,807561;-2,491541;3,378411;-1,395978;4,785633;-3,206752;-0,8702635;0,1594968;1,292289;-3,289838;4,93734;-0,9974502;2,564253;-0,8708465;-3,707143;-2,282717;1,349305;2,228057;0,4180606;2,59751;-1,384217;-4,449839;4,562028;-1,022545;0,366506;3,231704;-2,427586;0,4405994;-4,196624;-2,276854;0,5934712;1,656879;-4,80462;-3,902243;-1,927633;-2,052035;-5,134101;0,7753341;-4,984812;-0,2055475;-0,1245337;0,7215055;0,90758;-0,7770926;0,8343971;0
50|TOP2|0,3783479|1,044409;0,7561287;-4,367027;-0,1345838;-1,740235;-4,664278;5,023206;3,595504;0,546213;2,30612;5,558082;-0,922868;-0,1930816;-1,659891;4,741826;-3,990277;1,948979;-4,801361;-2,153428;6,145504;-1,40526;-4,497659;-4,78425;-1,149537;2,69633;-2,955389;-3,312036;3,751145;-1,232204;4,201408;-3,206752;-0,769308;0,2449909;0,406544;-3,289838;3,776216;-1,017516;2,909939;-0,9308685;-3,995727;-1,82882;1,416929;1,98463;0,8394303;2,59751;-1,484829;-3,974584;4,76545;-1,686265;0,5864754;2,789867;-2,427586;0,08286259;-4,196624;-2,053351;0,3024638;1,825978;-4,690332;-3,282304;-2,12001;-1,786489;-4,504738;0,9887372;-4,778221;-0,584273;0,1489966;0,4432959;0,4562035;-1,063644;0,8000491;4,499095
51|TOP2|0,3782741|1,044409;0,7274563;-4,314757;-0,6104727;-1,740235;-4,406676;5,023206;3,815982;0,2222193;2,157139;5,558082;-0,583707;-0,5357952;-1,771729;4,397461;-3,720915;2,300585;-4,801361;-2,430883;6,472394;-1,148007;-4,8994;-4,78425;-0,9203925;2,794817;-2,536585;-2,860398;3,67801;-1,319379;5,062822;-3,225688;-0,4580143;0,7252126;0,8114245;-3,289838;3,776216;-0,8656319;2,909939;-1,13232;-4,223641;-1,968161;1,384007;1,98463;0,8394303;2,59751;-1,081127;-3,974584;4,483366;-1,686265;0,7507379;2,789867;-2,427586;0,4405994;-4,196624;-2,053351;0,3024638;1,6524;-4,988283;-3,534827;-1,818385;-1,691412;-4,723454;0,7753341;-5,008242;-0,2689223;-0,2687838;0,2111529;0,6843274;-0,7770926;1,063426;4,499095
52|TOP2|0,3771662|1,044409;-0,1223686;-4,050211;-0,6104727;-1,955934;-4,451914;5,023206;3,815982;0,0464585;1,925913;5,414278;-0,583707;-0,4802405;-1,735423;4,28022;-3,841083;1,948979;-4,801361;-2,399394;6,270365;-1,425063;-5,106015;-4,78425;-1,204558;2,743968;-2,536585;-3,090269;3,315451;-1,059993;4,643694;-3,002173;-0,8702635;1,163615;0,5477344;-3,261879;3,776216;-0,8656319;2,749993;-1,432022;-4,152048;-1,968161;1,384007;2,276469;1,324379;2,59751;-1,484829;-4,265982;4,76545;-1,686265;0,1681731;3,2796;-2,427586;0,06147596;-4,356492;-2,053351;0,7056627;1,825978;-4,696156;-2,96485;-2,05962;-2,31095;-4,82372;0,9542716;-4,984812;-0,2055475;0,03254545;-0,1828954;0,4562035;-0,7770926;1,063426;4,499095
53|TOP2|0,37502|1,021262;0,2072245;-3,692807;-0,6670234;-1,299513;-4,678806;4,601415;3,815982;0,6614069;2,157139;5,558082;-0,583707;-0,4802405;-1,582348;4,28022;-3,990277;1,948979;-4,738494;-1,994018;6,145504;-0,99341;-4,747195;-4,78425;-0,9203925;3,096513;-2,52388;-2,860398;3,67801;-1,059993;4,744984;-3,206752;-0,8702635;0,8197022;0,5077814;-3,289838;3,852408;-0,8656319;2,909939;-1,13232;-3,684068;-1,968161;1,815112;1,98463;0,4873056;2,59751;-1,399124;-3,940263;4,76545;-1,686265;0,5444477;3,034288;-2,391783;0,4405994;-4,196624;-2,053351;0,3024638;1,837476;-5,300326;-3,282304;-2,065038;-2,178139;-4,760834;0,7892199;-4,97421;-0,2055475;-0,2687838;0,2111529;0,8789711;-0,7770926;1,063426;4,509666
54|TOP2|0,3733082|0,9869348;0,3694688;-4,316842;-0,6104727;-1,788382;-4,687789;5,023206;3,815982;0,2412505;2,015079;5,180557;-0,5670076;-0,4802405;-1,656394;4,095644;-4,284172;1,948979;-4,801361;-2,687907;6,054261;-1,285506;-5,04662;-4,78425;-1,053039;2,651124;-2,636379;-2,860398;3,440128;-1,059993;4,643694;-3,206752;-0,8702635;0,6354921;0,6615701;-3,289838;3,776216;-1,068614;2,909939;-1,13232;-3,841022;-2,317784;1,61131;2,444467;0,6016643;2,59751;-1,821762;-3,974584;4,76545;-1,686265;0,3913881;2,789867;-2,427586;0,4405994;-4,296863;-2,053351;0,05062214;1,817181;-5,451754;-3,414833;-2,12001;-2,178139;-4,690898;0,8028957;-4,954183;-0,2055475;-0,2687838;0,510057;0,6583427;-1,088127;1,425167;4,28072
55|TOP2|0,362069|0,9580193;0,3694688;-4,050211;-0,6303974;-1,740235;-4,110684;5,023206;3,426066;0,2222193;1,743729;5,193551;-0,583707;-0,4802405;-1,771729;4,28022;-4,43013;1,948979;-4,801361;-2,829426;5,792826;-1,038262;-4,8994;-4,78425;-1,269868;2,372549;-2,403136;-3,206288;3,67801;-1,059993;4,411706;-2,769621;-0,8702635;0,7252126;0,8114245;-3,289838;3,871192;-0,8656319;3,045835;-0,6560271;-3,841022;-2,216081;1,384007;1,625458;0,8394303;2,59751;-1,658039;-3,857026;4,76545;-1,691714;0,3040714;2,789867;-2,850187;0,1540928;-4,371808;-2,001245;0,3024638;1,825978;-4,988283;-3,282304;-2,12001;-2,178139;-4,760834;0,7753341;-4,984812;-0,05121142;-0,2687838;0,2504001;0,4562035;-0,9935276;1,063426;4,730443
56|TOP2|0,3597298|1,044409;0,3694688;-3,757895;-0,2063363;-1,740235;-4,494715;5,023206;3,815982;-0,22033;2,120152;5,272474;-0,583707;-0,6956878;-2,248026;4,28022;-4,096202;1,948979;-4,700567;-2,430883;5,65659;-1,40526;-4,718158;-4,43931;-0,9203925;2,157552;-2,72499;-2,852604;3,67801;-0,8606018;5,101742;-3,368343;-0,8702635;0,7252126;0,8114245;-3,289838;3,776216;-0,5561833;2,909939;-1,184312;-3,841022;-1,681807;1,384007;1,98463;0,8394303;2,386273;-1,484829;-3,974584;5,034116;-1,686265;0,3040714;2,789867;-2,348015;0,4405994;-4,196624;-1,81751;0,3024638;1,825978;-5,210886;-3,572528;-2,12001;-2,178139;-5,210061;1,033674;-4,984812;-0,2055475;-0,2908331;0,2111529;0,4562035;-0,7770926;0,7419766;4,782583
57|TotallyRandom|0,3373621|4,704382;-2,11631;-1,797245;-4,909674;1,865104;-0,2866287;4,159923;-3,778333;-2,964277;2,180995;-1,149409;-1,381979;-2,925029;1,956546;4,984272;-1,52905;-3,903303;-3,729261;-2,102998;-1,881418;-2,130167;-1,212197;0,888166;-4,334696;0,1311703;0,7975512;2,006589;0,02851534;0,8671303;-0,1095862;4,740714;-4,291584;-0,6215863;-4,309559;1,40704;-0,08870316;2,124542;3,454548;-1,69338;-3,829927;3,826469;3,206036;-0,5220919;-0,7025533;3,535489;-1,977888;2,980709;-0,8039231;-2,258454;3,648436;-2,456806;-1,837291;-2,104284;-2,533576;-4,071224;2,37265;-1,713591;-2,129502;-2,186568;-0,1012559;3,924633;0,5866594;-2,860433;4,943931;-3,161047;-2,143212;0,6615739;-2,169014;1,330421;-3,20714;-2,141275
58|TOP2|0,3330891|1,044409;0,3694688;-4,050211;-1,032455;-2,153026;-4,727637;5,023206;3,815982;0,2222193;1,985346;5,199604;-0,2965263;-0,854769;-1,411415;3,958812;-3,945484;1,717403;-4,801361;-2,430883;6,145504;-1,40526;-4,793869;-4,580641;-1,226659;2,599833;-2,605138;-2,898039;3,67801;-0,9253178;4,661169;-3,206752;-1,185875;0,7252126;0,5668668;-3,289838;3,347442;-0,8848404;2,721181;-1,13232;-3,908437;-1,968161;0,9232415;1,98463;1,065347;2,59751;-1,239417;-4,425864;4,76545;-1,686265;0,4811462;2,789867;-2,427586;0,7590504;-4,363291;-1,897737;0,112283;1,825978;-5,423555;-3,282304;-1,804978;-2,178139;-4,760834;1,267234;-4,984812;-0,2055475;-0,6351284;0,2111529;0,4562035;-1,235793;1,063426;4,878033
59|TOP2|0,3288823|0,7648951;0,6048335;-4,428243;-0,6665906;-1,942124;-4,581831;5,023206;3,815982;0,03570725;2,157139;5,558082;-1,069017;-0,4802405;-1,777889;4,112633;-3,990277;1,948979;-5,111322;-2,481917;5,89116;-1,40526;-4,8994;-4,725276;-0,9203925;2,651124;-2,536585;-2,860398;3,67801;-1,373184;4,747656;-3,206752;-1,348881;0,7252126;1,203819;-3,289838;4,175483;-0,8807551;2,909939;-1,13232;-3,746723;-2,4205;1,83405;2,414874;1,095566;2,59751;-1,484829;-4,02383;4,76545;-1,686265;0,2855786;2,580255;-2,427586;0,4405994;-4,133891;-2,444111;0,3024638;1,825978;-4,988283;-3,282304;-2,418311;-2,178139;-4,760834;0,7753341;-4,984812;-0,2055475;-0,2687838;-0,257661;0,4562035;-1,112185;1,461398;4,927835
60|TOP2|0,3103598|0,6908569;0,4963152;-4,050211;-1,04675;-1,527751;-4,406676;5,023206;3,661591;0,4336085;2,157139;5,468159;-0,5797591;-0,4802405;-1,771729;4,28022;-4,453949;1,948979;-5,163148;-2,430883;5,981948;-1,40526;-4,8994;-4,78425;-0,6344502;2,558722;-2,536585;-3,236676;3,29296;-1,191549;4,98187;-3,520826;-0,6869236;0,7252126;0,8114245;-3,289838;3,66605;-0,8656319;2,909939;-1,13232;-4,3354;-1,968161;1,384007;2,146755;0,8394303;2,536244;-1,484829;-3,946171;5,180813;-2,153935;0,2070289;2,789867;-2,896001;0,3310663;-4,196624;-2,053351;0,3024638;1,345584;-4,648979;-3,282304;-2,180711;-2,025561;-4,760834;0,7226651;-4,854816;-0,2055475;-0,2687838;0,02872066;0,4562035;-0,7770926;1,063426;4,191886
61|TOP2|0,3096153|0,7661897;0,8328485;-4,036214;-0,6104727;-1,740235;-4,649906;5,449642;3,752141;0,2222193;1,787486;5,558082;-0,9430057;-0,2615899;-1,771729;4,28022;-3,990277;1,662624;-4,868008;-2,430883;6,145504;-1,776216;-4,965696;-5,043553;-0,9169613;2,651124;-2,536585;-2,860398;3,67801;-1,29;4,257084;-2,714328;-0,6483143;0,7252126;0,8114245;-3,596656;3,776216;-0,8656319;3,313482;-0,7366339;-3,841022;-1,968161;1,561791;2,225778;0,3896336;2,693872;-1,46034;-3,974584;5,202038;-1,686265;0,3040714;2,789867;-2,427586;0,9280102;-4,196624;-2,053351;0,3024638;1,825978;-4,988283;-3,282304;-2,12001;-2,178139;-4,760834;1,134213;-4,601027;-0,0101729;-0,2687838;0,5403829;0,4562035;-0,9452205;0,6075302;4,499095
